business_id,email,plan_id,plan_name,plan_price,payment_platform_name
3bbe3e74-fa82-46c9-a132-6fe6d467f409,unique_business_7547@example.com,67e3838beba8bd1b999aa45c,Silver,50,Paypal
612f3b86-af87-41d5-9518-27cd37129cbb,unique_business_7548@example.com,67e3838beba8bd1b999aa45c,Silver,50,Paypal
4f79a812-6e22-4cc7-ac9d-a1d2e351b941,unique_business_7549@example.com,67e3838beba8bd1b999aa45c,Silver,50,Paypal
6094a867-44b8-47ea-80c1-e945e342332b,unique_business_7550@example.com,67e3838beba8bd1b999aa45c,Silver,50,Stripe
875c01d7-c68a-41b1-9447-f351aa71ffe1,unique_business_7551@example.com,67e3838beba8bd1b999aa45c,Silver,50,Stripe
5afffd53-df15-4af4-9f31-756d02142991,unique_business_7552@example.com,67e3838beba8bd1b999aa45c,Silver,50,Stripe
0bcdaeb4-cd8b-4be1-86ad-7851120c043e,unique_business_7553@example.com,67e3838beba8bd1b999aa45c,Silver,50,Stripe
60aae3b1-73e4-4441-8368-157bbf33baf7,unique_business_7554@example.com,67e3838beba8bd1b999aa45c,Silver,50,Stripe
f3282a16-4353-4557-8caa-4429b0585234,unique_business_7555@example.com,67e3838beba8bd1b999aa45c,Silver,50,Paypal
91280346-a250-40b2-b0a1-483d3e50085d,unique_business_7556@example.com,67e3838beba8bd1b999aa45c,Silver,50,Paypal
c038384b-40c5-4d56-b979-c7429513f8e7,unique_business_7557@example.com,67e3838beba8bd1b999aa45c,Silver,50,Stripe
aba2d740-b51f-4eac-8888-e19be98b6e6c,unique_business_7558@example.com,67e3838beba8bd1b999aa45c,Silver,50,Stripe
3933d328-4b5a-44e4-b8e9-0f5d08c51495,unique_business_7559@example.com,67e3838beba8bd1b999aa45c,Silver,50,Stripe
44c7a715-ff20-4a0e-b8f1-6425e2bc9cae,unique_business_7560@example.com,67e3838beba8bd1b999aa45c,Silver,50,Paypal
88a75769-37b0-4c05-bf95-354cff78288a,unique_business_7561@example.com,67e3838beba8bd1b999aa45c,Silver,50,Stripe
70d24e04-b3ee-480b-8bb5-594cef27687f,unique_business_7562@example.com,67e3838beba8bd1b999aa45c,Silver,50,Stripe
f9af452a-b281-4b35-877b-fa002c1c223a,unique_business_7563@example.com,67e3838beba8bd1b999aa45c,Silver,50,Paypal
8a422443-7a20-439b-b61f-b68ad5016ea0,unique_business_7564@example.com,67e3838beba8bd1b999aa45c,Silver,50,Stripe
8cfc877b-02f2-49ce-b69e-cdd492480006,unique_business_7565@example.com,67e3838beba8bd1b999aa45c,Silver,50,Paypal
775e2ace-c365-4af4-9dcd-f082af54faec,unique_business_7566@example.com,67e3838beba8bd1b999aa45c,Silver,50,Stripe
6995d745-d157-4ed7-8310-6d66d48e1075,unique_business_7567@example.com,67e3838beba8bd1b999aa45c,Silver,50,Paypal
47e5012e-5227-4dd5-aeba-8cd141b715bf,unique_business_7568@example.com,67e3838beba8bd1b999aa45c,Silver,50,Stripe
a678b416-b027-428f-abd2-bfd28af8d443,unique_business_7569@example.com,67e3838beba8bd1b999aa45c,Silver,50,Stripe
c8f2d2b0-c93a-44b8-9f03-cb62eb7ba52b,unique_business_7570@example.com,67e3838beba8bd1b999aa45c,Silver,50,Stripe
fa231573-09e7-4922-8a1e-7d2113fa1b29,unique_business_7571@example.com,67e3838beba8bd1b999aa45c,Silver,50,Paypal
5a78df90-2535-4aa0-bafc-ca89bdf644e0,unique_business_7572@example.com,67e3838beba8bd1b999aa45c,Silver,50,Stripe
5406af95-fd87-480b-918e-d5b3f0857706,unique_business_7573@example.com,67e3838beba8bd1b999aa45c,Silver,50,Paypal
f7f3512b-2734-4e88-a2fe-ecc68a26be55,unique_business_7574@example.com,67e3838beba8bd1b999aa45c,Silver,50,Paypal
b7b1201b-0907-481d-b69e-e5dccea05700,unique_business_7575@example.com,67e3838beba8bd1b999aa45c,Silver,50,Paypal
e74b5f5c-576c-4819-8685-4bcb2ffccc69,unique_business_7576@example.com,67e3838beba8bd1b999aa45c,Silver,50,Stripe
f4c82378-f4a6-426e-a67a-3c2d5e3d3fec,unique_business_7577@example.com,67e3838beba8bd1b999aa45c,Silver,50,Paypal
ca258240-f1ad-40cc-ad75-3a07036237e4,unique_business_7578@example.com,67e3838beba8bd1b999aa45c,Silver,50,Paypal
ed23f613-1a08-4547-9971-dce5b50c2b99,unique_business_7579@example.com,67e3838beba8bd1b999aa45c,Silver,50,Paypal
24bd3adf-470e-47df-a67a-f2af80444d9a,unique_business_7580@example.com,67e3838beba8bd1b999aa45c,Silver,50,Stripe
d0c8f7e0-a669-40bd-95ef-1eccc2226c22,unique_business_7581@example.com,67e3838beba8bd1b999aa45c,Silver,50,Stripe
879e5c88-2961-4802-a265-0a6bf1d54619,unique_business_7582@example.com,67e3838beba8bd1b999aa45c,Silver,50,Stripe
c5153123-3c60-463d-9a59-74cacbbf15b7,unique_business_7583@example.com,67e3838beba8bd1b999aa45c,Silver,50,Paypal
db16a87c-73b5-4541-b94e-9f63bd2b1c25,unique_business_7584@example.com,67e3838beba8bd1b999aa45c,Silver,50,Paypal
4ce3b6e2-0ad5-4bb6-8e04-617a25c30bce,unique_business_7585@example.com,67e3838beba8bd1b999aa45c,Silver,50,Paypal
4291e639-81d9-4568-ae4c-35c67cc6c362,unique_business_7586@example.com,67e3838beba8bd1b999aa45c,Silver,50,Paypal
652e94cc-94ce-414b-a74e-aa7355027929,unique_business_7587@example.com,67e3838beba8bd1b999aa45c,Silver,50,Paypal
efc5b133-7f8f-4e07-9a8f-1ac76061c4f1,unique_business_7588@example.com,67e3838beba8bd1b999aa45c,Silver,50,Stripe
d62bc77c-6e9e-4a8d-8707-40d0d10c556d,unique_business_7589@example.com,67e3838beba8bd1b999aa45c,Silver,50,Stripe
42f209f2-b79e-48a7-ba05-1c45bf7e7f25,unique_business_7590@example.com,67e3838beba8bd1b999aa45c,Silver,50,Stripe
ab57e747-5061-4193-9fa0-bd3bd026d342,unique_business_7591@example.com,67e3838beba8bd1b999aa45c,Silver,50,Stripe
ff16042a-42d9-4200-ba78-88894d97fc0d,unique_business_7592@example.com,67e3838beba8bd1b999aa45c,Silver,50,Paypal
579c5c2a-b7e3-4731-86f6-5c6c9cc8718d,unique_business_7593@example.com,67e3838beba8bd1b999aa45c,Silver,50,Stripe
16670913-0f14-4324-b0d2-a42ac4cc21b0,unique_business_7594@example.com,67e3838beba8bd1b999aa45c,Silver,50,Paypal
5a81c941-f6d9-40e4-9e5d-c7f770773de1,unique_business_7595@example.com,67e3838beba8bd1b999aa45c,Silver,50,Stripe
90d43d7d-b2a9-479a-be14-7c662c0d03ae,unique_business_7596@example.com,67e3838beba8bd1b999aa45c,Silver,50,Paypal
13c45eb4-dda3-4933-b88e-e98783256722,unique_business_7597@example.com,67e3838beba8bd1b999aa45c,Silver,50,Paypal
1932897c-6c0a-4620-aae1-69c81d77bffd,unique_business_7598@example.com,67e3838beba8bd1b999aa45c,Silver,50,Paypal
83c1403c-671a-4822-8fb4-7fa965774bf2,unique_business_7599@example.com,67e3838beba8bd1b999aa45c,Silver,50,Stripe
be5df030-783c-43a6-a144-2e0ec7b6f418,unique_business_7600@example.com,67e3838beba8bd1b999aa45c,Silver,50,Stripe
b9d7deed-1e24-49c7-8ee8-4d6096dbb70f,unique_business_7601@example.com,67e3838beba8bd1b999aa45c,Silver,50,Paypal
26ead812-0091-4cba-bbe2-6cf95f2eef77,unique_business_7602@example.com,67e3838beba8bd1b999aa45c,Silver,50,Stripe
5a864d5d-752e-4661-8f77-9bce0a0324a2,unique_business_7603@example.com,67e3838beba8bd1b999aa45c,Silver,50,Stripe
8c71f7dc-8288-4362-982b-d649bccc451d,unique_business_7604@example.com,67e3838beba8bd1b999aa45c,Silver,50,Stripe
7672cb42-8dff-4c1b-a4a3-5a112b641726,unique_business_7605@example.com,67e3838beba8bd1b999aa45c,Silver,50,Stripe
87ef160e-9811-4209-803a-f2de35dfed83,unique_business_7606@example.com,67e3838beba8bd1b999aa45c,Silver,50,Paypal
dc058dab-87b7-41a8-835c-f3e2682faf77,unique_business_7607@example.com,67e3838beba8bd1b999aa45c,Silver,50,Stripe
b114c596-2a06-48fc-8d2a-a4ae4163cb60,unique_business_7608@example.com,67e3838beba8bd1b999aa45c,Silver,50,Stripe
6b506253-c254-47c2-84cd-0c7024e098ac,unique_business_7609@example.com,67e3838beba8bd1b999aa45c,Silver,50,Stripe
d7fa7e36-a88d-47da-b27e-3887d49feaba,unique_business_7610@example.com,67e3838beba8bd1b999aa45c,Silver,50,Paypal
96fd3232-dcda-4bc9-9731-e3012d314f1e,unique_business_7611@example.com,67e3838beba8bd1b999aa45c,Silver,50,Stripe
61b61bf1-0a45-4ca2-b3ca-509fd5a1af65,unique_business_7612@example.com,67e3838beba8bd1b999aa45c,Silver,50,Paypal
4961e27a-3b02-4fc0-b144-6a003fbe2c06,unique_business_7613@example.com,67e3838beba8bd1b999aa45c,Silver,50,Paypal
295bb6cd-4d5c-4c3a-ab82-28a8e373de96,unique_business_7614@example.com,67e3838beba8bd1b999aa45c,Silver,50,Paypal
23e69289-f511-4a04-ae90-1fddcbcaa3bd,unique_business_7615@example.com,67e3838beba8bd1b999aa45c,Silver,50,Stripe
d3f3e01c-1d17-4312-a14e-334988dc1c1e,unique_business_7616@example.com,67e3838beba8bd1b999aa45c,Silver,50,Paypal
55aa7626-8534-4c85-b49a-84d1ef002bc1,unique_business_7617@example.com,67e3838beba8bd1b999aa45c,Silver,50,Stripe
b5911639-ba17-4bb4-b6f1-498fd3bd214d,unique_business_7618@example.com,67e3838beba8bd1b999aa45c,Silver,50,Paypal
31a1792c-cfd5-465f-9782-09ba87c4fb3b,unique_business_7619@example.com,67e3838beba8bd1b999aa45c,Silver,50,Stripe
100cf67c-b291-4a31-905f-e4c6cf5fa459,unique_business_7620@example.com,67e3838beba8bd1b999aa45c,Silver,50,Stripe
7c6c1fc5-f7ae-43af-920b-6a20a9d61bca,unique_business_7621@example.com,67e3838beba8bd1b999aa45c,Silver,50,Paypal
26fb6bba-08fb-48de-b8b3-7a925f8024ac,unique_business_7622@example.com,67e3838beba8bd1b999aa45c,Silver,50,Paypal
b069ffdd-8c9e-4c75-b29c-4e34fcb35802,unique_business_7623@example.com,67e3838beba8bd1b999aa45c,Silver,50,Stripe
029bb5e0-4332-40fb-b3ba-2b06548e338e,unique_business_7624@example.com,67e3838beba8bd1b999aa45c,Silver,50,Stripe
071fe6d8-67aa-4cf7-bf93-01a873de279a,unique_business_7625@example.com,67e3838beba8bd1b999aa45c,Silver,50,Paypal
b20e7369-a60d-4770-ab3c-a8f211bf4c3a,unique_business_7626@example.com,67e3838beba8bd1b999aa45c,Silver,50,Paypal
b1fcecd3-0592-4ec7-901a-5a4306f388d1,unique_business_7627@example.com,67e3838beba8bd1b999aa45c,Silver,50,Stripe
3b25b153-c410-4b32-9afc-2da102bc609e,unique_business_7628@example.com,67e3838beba8bd1b999aa45c,Silver,50,Paypal
32fa9229-c8bf-46fb-ac84-0e7c2b38e60c,unique_business_7629@example.com,67e3838beba8bd1b999aa45c,Silver,50,Stripe
5c9f6e7b-47d4-4102-965d-bb04d40be1c8,unique_business_7630@example.com,67e3838beba8bd1b999aa45c,Silver,50,Paypal
06728642-8065-49fa-9305-797015b461da,unique_business_7631@example.com,67e3838beba8bd1b999aa45c,Silver,50,Paypal
7c117cc6-df31-4fac-828d-b13172e9c8f3,unique_business_7632@example.com,67e3838beba8bd1b999aa45c,Silver,50,Paypal
0429457a-7319-4240-beee-e0d829a9171f,unique_business_7633@example.com,67e3838beba8bd1b999aa45c,Silver,50,Stripe
8e70f347-23e1-41b5-82a7-d919d8173bac,unique_business_7634@example.com,67e3838beba8bd1b999aa45c,Silver,50,Stripe
fcbe8bad-3aeb-4e6a-88d8-658b3a3b95fe,unique_business_7635@example.com,67e3838beba8bd1b999aa45c,Silver,50,Paypal
b2e5261c-b613-49d9-ad52-61f311a3e3b1,unique_business_7636@example.com,67e3838beba8bd1b999aa45c,Silver,50,Stripe
66fc4351-0a0a-48de-a8a6-fee935a358ff,unique_business_7637@example.com,67e3838beba8bd1b999aa45c,Silver,50,Paypal
a5b5a221-c9ee-4967-aaff-7ffdd653eef5,unique_business_7638@example.com,67e3838beba8bd1b999aa45c,Silver,50,Stripe
55ef1138-4f45-4427-8264-372bc05a96c7,unique_business_7639@example.com,67e3838beba8bd1b999aa45c,Silver,50,Paypal
6fc22f0a-48de-4db6-b36c-14c38af7c287,unique_business_7640@example.com,67e3838beba8bd1b999aa45c,Silver,50,Paypal
991db241-91b6-4a93-8c95-c5db9eca784a,unique_business_7641@example.com,67e3838beba8bd1b999aa45c,Silver,50,Stripe
a7f4ee4b-d098-4235-8c4f-a2ecfb1b6224,unique_business_7642@example.com,67e3838beba8bd1b999aa45c,Silver,50,Paypal
a4967dab-48ff-4f1f-b005-24e8f0c5fe1a,unique_business_7643@example.com,67e3838beba8bd1b999aa45c,Silver,50,Paypal
f3b3112c-a7ad-4eb9-9f66-ab5caf45c186,unique_business_7644@example.com,67e3838beba8bd1b999aa45c,Silver,50,Paypal
001395af-16b3-4853-8636-37566a6f3bd1,unique_business_7645@example.com,67e3838beba8bd1b999aa45c,Silver,50,Paypal
19e30766-f4d3-41ef-b90f-ce753ca4d82b,unique_business_7646@example.com,67e3838beba8bd1b999aa45c,Silver,50,Stripe
fe5b6885-fb6a-4351-bd11-93524eb53dc4,unique_business_7647@example.com,67e3838beba8bd1b999aa45c,Silver,50,Paypal
ae4c8dee-40e3-4c49-ab2d-e101a641886b,unique_business_7648@example.com,67e3838beba8bd1b999aa45c,Silver,50,Paypal
a9f82481-32d4-4cc4-aad5-c46a4c235068,unique_business_7649@example.com,67e3838beba8bd1b999aa45c,Silver,50,Stripe
63a8ca1a-42e6-4250-aa0d-69f900db7dba,unique_business_7650@example.com,67e3838beba8bd1b999aa45c,Silver,50,Stripe
87cede0d-f33a-46ba-97aa-16fa8a6c5686,unique_business_7651@example.com,67e3838beba8bd1b999aa45c,Silver,50,Stripe
1fb22f63-f5ea-401b-9707-f7eb58422007,unique_business_7652@example.com,67e3838beba8bd1b999aa45c,Silver,50,Stripe
577c11a2-d05a-4966-877e-77497055a922,unique_business_7653@example.com,67e3838beba8bd1b999aa45c,Silver,50,Stripe
273de7e8-b28d-4565-af4a-9ecb03a98f7b,unique_business_7654@example.com,67e3838beba8bd1b999aa45c,Silver,50,Stripe
ecac0ad3-1f1e-4f65-9bd6-28af1a5e4b68,unique_business_7655@example.com,67e3838beba8bd1b999aa45c,Silver,50,Stripe
8deeec92-0ac2-44da-a318-5c88c89095f1,unique_business_7656@example.com,67e3838beba8bd1b999aa45c,Silver,50,Paypal
78ea24cd-3c64-4dab-8df0-c3b8474dc4f1,unique_business_7657@example.com,67e3838beba8bd1b999aa45c,Silver,50,Stripe
7b3ecf4d-ffda-46e1-b35e-ad68861c0f31,unique_business_7658@example.com,67e3838beba8bd1b999aa45c,Silver,50,Stripe
7008b916-8dc4-4762-99a4-e0e6410b1255,unique_business_7659@example.com,67e3838beba8bd1b999aa45c,Silver,50,Stripe
da52147c-85a5-4534-9d86-8f56fc8620b5,unique_business_7660@example.com,67e3838beba8bd1b999aa45c,Silver,50,Paypal
f5f5202e-3850-4ca5-bcc5-47fc95ca6831,unique_business_7661@example.com,67e3838beba8bd1b999aa45c,Silver,50,Stripe
035e94c8-0dd3-4dba-b17e-ce0092c50eae,unique_business_7662@example.com,67e3838beba8bd1b999aa45c,Silver,50,Paypal
6ac554ff-ac6b-40c1-85b6-e8181bd84a8f,unique_business_7663@example.com,67e3838beba8bd1b999aa45c,Silver,50,Paypal
3ba86292-f457-46b2-85be-31d1e3cb4227,unique_business_7664@example.com,67e3838beba8bd1b999aa45c,Silver,50,Paypal
428d6bc8-5afd-4552-92a0-16e516249be9,unique_business_7665@example.com,67e3838beba8bd1b999aa45c,Silver,50,Stripe
74f618b2-64d3-47a1-ac9b-d890c4b55c38,unique_business_7666@example.com,67e3838beba8bd1b999aa45c,Silver,50,Paypal
1001c36d-a2a6-49a0-8883-2c7a6fd051eb,unique_business_7667@example.com,67e3838beba8bd1b999aa45c,Silver,50,Stripe
6e0d32f5-4ecf-4587-87ad-a6e0b32b61d7,unique_business_7668@example.com,67e3838beba8bd1b999aa45c,Silver,50,Paypal
76782681-bc3d-4a45-8d31-43b2f4baa864,unique_business_7669@example.com,67e3838beba8bd1b999aa45c,Silver,50,Stripe
062a9a69-8bd7-44d0-af0d-91a50ea0a3b2,unique_business_7670@example.com,67e3838beba8bd1b999aa45c,Silver,50,Stripe
e820c869-6a7c-40dc-89db-50280b5d86d1,unique_business_7671@example.com,67e3838beba8bd1b999aa45c,Silver,50,Stripe
e99bf249-8e35-48e3-9cea-0d8466ead2ae,unique_business_7672@example.com,67e3838beba8bd1b999aa45c,Silver,50,Paypal
5243cd8f-5674-4af9-8ba1-f8f314ff70e9,unique_business_7673@example.com,67e3838beba8bd1b999aa45c,Silver,50,Paypal
18c9699a-a1ae-4a48-bf9d-a04c93378e4d,unique_business_7674@example.com,67e3838beba8bd1b999aa45c,Silver,50,Stripe
7fe845be-77e9-4d34-ba11-3e26b38827e1,unique_business_7675@example.com,67e3838beba8bd1b999aa45c,Silver,50,Stripe
0fefc624-bfbe-4a3f-8835-b3750cc71629,unique_business_7676@example.com,67e3838beba8bd1b999aa45c,Silver,50,Paypal
fdb11f24-9465-4756-9c09-06961035dcf0,unique_business_7677@example.com,67e3838beba8bd1b999aa45c,Silver,50,Paypal
af3f9eb1-61a3-4296-b78e-1a3d20902de4,unique_business_7678@example.com,67e3838beba8bd1b999aa45c,Silver,50,Stripe
496d7e24-55d3-4520-a53b-8dc2bbee6893,unique_business_7679@example.com,67e3838beba8bd1b999aa45c,Silver,50,Stripe
d5e09dc5-d8cc-4701-9ef2-0b9c5724a65d,unique_business_7680@example.com,67e3838beba8bd1b999aa45c,Silver,50,Stripe
6bb56e27-8fbf-4a72-b973-5cccb746543e,unique_business_7681@example.com,67e3838beba8bd1b999aa45c,Silver,50,Stripe
a7aa44f4-94f4-43de-83c4-647ba8e975f1,unique_business_7682@example.com,67e3838beba8bd1b999aa45c,Silver,50,Paypal
52747123-8335-4a2a-a4b3-c57b7a30be71,unique_business_7683@example.com,67e3838beba8bd1b999aa45c,Silver,50,Stripe
14445686-cd21-459a-a669-1037215ea0a3,unique_business_7684@example.com,67e3838beba8bd1b999aa45c,Silver,50,Stripe
2179ec12-e283-48a7-80f5-b87ec021f124,unique_business_7685@example.com,67e3838beba8bd1b999aa45c,Silver,50,Paypal
6e0b87c3-38ed-4e99-a0ac-bfeac62e020b,unique_business_7686@example.com,67e3838beba8bd1b999aa45c,Silver,50,Stripe
76aa2e84-15ca-41b3-90f5-884a43b2675f,unique_business_7687@example.com,67e3838beba8bd1b999aa45c,Silver,50,Stripe
ae43cd2a-41de-4a63-8024-2ec6e0ca55b7,unique_business_7688@example.com,67e3838beba8bd1b999aa45c,Silver,50,Paypal
07c98198-a0e2-4bbe-976b-b3010b28676c,unique_business_7689@example.com,67e3838beba8bd1b999aa45c,Silver,50,Stripe
ff955c77-0afa-402e-95c6-aea43ba0a8f7,unique_business_7690@example.com,67e3838beba8bd1b999aa45c,Silver,50,Stripe
1a405497-db45-4276-9d3f-57b5f7724cd9,unique_business_7691@example.com,67e3838beba8bd1b999aa45c,Silver,50,Stripe
4c856d4a-321f-40af-a99b-e9381a8beb66,unique_business_7692@example.com,67e3838beba8bd1b999aa45c,Silver,50,Paypal
ce0cd406-4abb-4ea1-bddb-1471be8a0ebb,unique_business_7693@example.com,67e3838beba8bd1b999aa45c,Silver,50,Paypal
6589557b-4735-499f-9553-4d90bfc749e9,unique_business_7694@example.com,67e3838beba8bd1b999aa45c,Silver,50,Stripe
604c4312-f0d8-4a34-9d17-34fdca3ceab2,unique_business_7695@example.com,67e3838beba8bd1b999aa45c,Silver,50,Stripe
3e0d1526-acc2-4f2f-b6c8-75f1fbb332bd,unique_business_7696@example.com,67e3838beba8bd1b999aa45c,Silver,50,Paypal
eda4cb47-9184-4c26-b0c4-5f586d2e4b33,unique_business_7697@example.com,67e3838beba8bd1b999aa45c,Silver,50,Paypal
8bc4259b-d1b3-4e69-ab3f-52a7a0dcf969,unique_business_7698@example.com,67e3838beba8bd1b999aa45c,Silver,50,Paypal
9e9409e4-9c09-4667-aa16-6d36dde478cc,unique_business_7699@example.com,67e3838beba8bd1b999aa45c,Silver,50,Paypal
26953294-ed3a-49d1-8808-1de66fb1f90d,unique_business_7700@example.com,67e3838beba8bd1b999aa45c,Silver,50,Paypal
b3b69dbc-7aba-45d5-ae4c-9c15eb5dbeb0,unique_business_7701@example.com,67e3838beba8bd1b999aa45c,Silver,50,Paypal
854375ce-a2ac-4e70-bbcf-23e5e6a491cb,unique_business_7702@example.com,67e3838beba8bd1b999aa45c,Silver,50,Paypal
97aa41c4-329a-490f-af51-fa26e057dd3f,unique_business_7703@example.com,67e3838beba8bd1b999aa45c,Silver,50,Paypal
43b91ff5-6077-48df-a064-aacf7abaeb5e,unique_business_7704@example.com,67e3838beba8bd1b999aa45c,Silver,50,Paypal
776774f3-5515-4e53-9700-ba789b9ab495,unique_business_7705@example.com,67e3838beba8bd1b999aa45c,Silver,50,Paypal
70f63f26-2610-4287-b3ed-4a09b8808035,unique_business_7706@example.com,67e3838beba8bd1b999aa45c,Silver,50,Stripe
